level,start,end,tournament,match,p1_name,p1_race,p1_score,p2_score,p2_race,p2_name,link,prize
major,20160213,20160214,2016 WCS Winter Regional Challengers: North America,Bracket,Polt,T,3,2,Z,ViOLet,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/North_America,9800
major,20160213,20160214,2016 WCS Winter Regional Challengers: North America,Bracket,Hydra,Z,3,1,T,Polt,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/North_America,9800
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,2,1,Z,Chase,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,2,0,T,Azure,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,0,2,Z,PiG,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,KingKong,Z,2,0,Z,Crimson,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Probe (player),P,2,0,P,Blysk,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,KingKong,Z,1,2,P,Probe (player),https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,2,1,P,Probe (player),https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,NXZ,Z,2,0,T,PSiArc,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Wally,Z,2,0,Z,MightyKiwi,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,NXZ,Z,2,1,Z,Wally,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,EnDerr,Z,2,1,T,Seither,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Yours,Z,0,2,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,EnDerr,Z,0,2,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,NXZ,Z,0,2,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,2,0,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,MightyKiwi,Z,1,2,T,PSiArc,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,KingKong,Z,2,0,T,PSiArc,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Yours,Z,0,2,T,Seither,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,2,1,T,Seither,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,KingKong,Z,1,2,Z,Petraeus,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,NXZ,Z,0,2,Z,Petraeus,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Azure,T,1,2,Z,Chase,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,EnDerr,Z,2,0,Z,Chase,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Blysk,P,1,2,Z,Crimson,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Wally,Z,2,1,Z,Crimson,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,EnDerr,Z,2,1,Z,Wally,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Probe (player),P,2,0,Z,EnDerr,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,2,0,P,Probe (player),https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Iaguz,T,2,0,Z,Petraeus,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,3,0,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,2,0,P,Probe (player),https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,2,1,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,2,3,Z,Petraeus,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Probe (player),P,0,2,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,PiG,Z,3,1,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160213,20160214,"2016 WCS Winter Regional Challengers: Oceania, SEA, Japan",Bracket,Petraeus,Z,4,2,Z,PiG,https://liquipedia.net/starcraft2/2016_WCS_Winter_Regional_Challengers/Oceania_SEA_Japan,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group A Matches),ByRada,Z,2,1,T,Sektor,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group A Matches),Erik,Z,2,0,T,Kuga,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group A Matches),Sektor,T,2,0,T,Kuga,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group A Matches),ByRada,Z,0,2,Z,Erik,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group A Matches),Sektor,T,1,2,Z,ByRada,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group B Matches),JimRising,Z,1,2,P,Darkness,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group B Matches),Smile,T,2,0,P,Xsir,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group B Matches),JimRising,Z,2,0,P,Xsir,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group B Matches),Darkness,P,2,1,T,Smile,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group B Matches),JimRising,Z,2,0,T,Smile,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group C Matches),MajOr,T,2,0,Z,Ryu,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group C Matches),Cham,Z,2,0,Z,eGGz,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group C Matches),Ryu,Z,2,1,Z,eGGz,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group C Matches),MajOr,T,2,0,Z,Cham,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group C Matches),Ryu,Z,0,2,Z,Cham,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group D Matches),OdiN,Z,2,0,T,Jhonny,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group D Matches),Kelazhur,T,2,0,T,Jarppi,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group D Matches),Jhonny,T,0,2,T,Jarppi,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group D Matches),OdiN,Z,0,2,T,Kelazhur,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Group (Group D Matches),Jarppi,T,2,0,Z,OdiN,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Kelazhur,T,3,0,Z,ByRada,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Darkness,P,0,3,Z,Cham,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Kelazhur,T,3,0,Z,Cham,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Erik,Z,3,0,T,Jarppi,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,SpeCial,T,3,0,Z,JimRising,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Erik,Z,0,3,T,SpeCial,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Kelazhur,T,4,1,T,SpeCial,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
major,20160208,20160217,Copa América 2016 Season 1,Bracket,Cham,Z,3,0,Z,Erik,https://liquipedia.net/starcraft2/Copa_America_2016/Season_1,10000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Polt,T,3,1,Z,Lambo,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,PtitDrogo,P,0,3,T,Dayshi,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Polt,T,3,0,T,Dayshi,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Serral,Z,0,3,Z,FireCake,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Bunny (Danish player),T,2,3,P,Has,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,FireCake,Z,3,1,P,Has,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Polt,T,3,1,Z,FireCake,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,MaNa,P,3,1,P,PiLiPiLi,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,HuK,P,3,0,Z,PiG,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,MaNa,P,0,3,P,HuK,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,ShoWTimE,P,2,3,Z,Nerchio,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Lilbow,P,2,3,Z,SortOf,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Nerchio,Z,3,0,Z,SortOf,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,HuK,P,0,3,Z,Nerchio,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Polt,T,3,0,Z,Nerchio,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Nina,P,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,XiGua,Z,1,3,Z,ViOLet,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,MarineLorD,T,2,3,Z,ViOLet,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,MaSa,T,3,1,P,Harstem,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,SpeCial,T,1,3,Z,Snute,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,MaSa,T,1,3,Z,Snute,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,ViOLet,Z,1,3,Z,Snute,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Happy (Russian player),T,2,3,Z,Hydra,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Kelazhur,T,2,3,P,Neeb,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Hydra,Z,3,2,P,Neeb,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Bly,Z,2,3,Z,Elazer,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,IAsonu,Z,3,1,Z,TLO,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Elazer,Z,3,1,Z,IAsonu,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Hydra,Z,3,1,Z,Elazer,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Snute,Z,3,1,Z,Hydra,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
premier,20160302,20160305,2016 WCS Circuit: Winter Circuit Championship,Bracket,Polt,T,4,2,Z,Snute,https://liquipedia.net/starcraft2/2016_WCS_Winter_Circuit_Championship,150000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 1 Matches),Harstem,P,1,3,Z,Lambo,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 1 Matches),Bly,Z,2,3,T,uThermal,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 1 Matches),Harstem,P,2,3,Z,Bly,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 1 Matches),Lambo,Z,2,3,T,uThermal,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 1 Matches),Bly,Z,3,2,Z,Lambo,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 2 Matches),Nerchio,Z,3,0,P,MaNa,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 2 Matches),Lillekanin,T,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 2 Matches),MaNa,P,3,0,T,Lillekanin,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 2 Matches),Nerchio,Z,3,0,T,MarineLorD,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (EU Group 2 Matches),MaNa,P,3,1,T,MarineLorD,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (KR Group 1 Matches),Ryung,T,1,3,P,Patience,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
major,20160218,20160316,Ting Open Season 1,Group (KR Group 1 Matches),Reality,T,3,1,T,aLive,https://liquipedia.net/starcraft2/Ting_Open_Season_1,5000
